filename,startTime,delta,distance,strokerate,heartrate,longitude,latitude
20250920-131757.pb,1758374277,1318876,2656.3208,39,0,6.6311029999999995,51.378662166666665
20250920-131757.pb,1758374277,1320293,2660.699,39,0,6.631130833333333,51.37862683333333
20250920-131757.pb,1758374277,1320307,2662.5747,39,0,6.631142666666666,51.378611666666664
20250920-131757.pb,1758374277,1321867,2669.0657,39,0,6.6311851666666675,51.37855966666666
20250920-131757.pb,1758374277,1322123,2669.0657,39,0,6.6311851666666675,51.37855966666666
20250920-131757.pb,1758374277,1323305,2675.7556,32,0,6.631227666666666,51.37850566666666
20250920-131757.pb,1758374277,1323964,2677.473,32,0,6.6312386666666665,51.37849183333333
20250920-131757.pb,1758374277,1324848,2682.0828,32,0,6.631267000000001,51.37845433333334
20250920-131757.pb,1758374277,1325504,2684.0623,32,0,6.6312795,51.37843833333333
20250920-131757.pb,1758374277,1326303,2688.0962,33,0,6.631305333333334,51.37840583333333
20250920-131757.pb,1758374277,1327143,2690.5603,33,0,6.631321166666667,51.378386
20250920-131757.pb,1758374277,1327641,2692.2712,35,0,6.6313325,51.37837233333333
20250920-131757.pb,1758374277,1327855,2694.2952,35,0,6.6313448333333325,51.37835583333334
20250920-131757.pb,1758374277,1329213,2698.979,39,0,6.6313745,51.37831800000001
20250920-131757.pb,1758374277,1329317,2700.8179,39,0,6.631385666666667,51.378303
20250920-131757.pb,1758374277,1330856,2707.4746,39,0,6.631428166666666,51.37824933333333
20250920-131757.pb,1758374277,1331334,2709.2842,39,0,6.63144,51.37823483333333
20250920-131757.pb,1758374277,1332306,2713.9988,39,0,6.631470666666667,51.378197
20250920-131757.pb,1758374277,1333183,2715.7646,39,0,6.631482166666666,51.37818283333333
20250920-131757.pb,1758374277,1333836,2719.9067,39,0,6.631509333333334,51.378149666666665
20250920-131757.pb,1758374277,1334827,2723.9565,39,0,6.631535666666667,51.37811716666667
20250920-131757.pb,1758374277,1335297,2726.024,39,0,6.631548333333335,51.378100333333336
20250920-131757.pb,1758374277,1336841,2732.1707,39,0,6.631586666666667,51.3780505
20250920-131757.pb,1758374277,1338834,2738.6584,0,0,6.631628000000001,51.37799816666667
20250920-131757.pb,1758374277,1340834,2742.7476,0,0,6.631653999999999,51.37796516666667
20250920-131757.pb,1758374277,1340888,2744.0288,0,0,6.631662166666667,51.37795483333333
20250920-131757.pb,1758374277,1342894,2748.861,0,0,6.631692333333333,51.37791566666667
20250920-131757.pb,1758374277,1343318,2749.9133,0,0,6.631698999999999,51.37790716666667
20250920-131757.pb,1758374277,1345308,2754.9988,0,0,6.6317319999999995,51.37786633333334
20250920-131757.pb,1758374277,1347314,2759.5664,0,0,6.631761666666667,51.37782966666667
20250920-131757.pb,1758374277,1347858,2760.597,0,0,6.6317681666666655,51.37782133333334
20250920-131757.pb,1758374277,1349868,2765.8176,0,0,6.631802833333334,51.37777966666666
20250920-131757.pb,1758374277,1351878,2770.1826,0,0,6.631831833333333,51.377744833333324
20250920-131757.pb,1758374277,1352318,2771.5178,0,0,6.631840666666666,51.37773416666667
20250920-131757.pb,1758374277,1354324,2776.1995,0,0,6.631871333333334,51.377696666666665
20250920-131757.pb,1758374277,1354848,2777.491,0,0,6.631879833333333,51.37768633333334
20250920-131757.pb,1758374277,1356856,2782.2703,0,0,6.631911499999999,51.37764816666666
20250920-131757.pb,1758374277,1357300,2783.3384,0,0,6.6319186666666665,51.37763966666667
20250920-131757.pb,1758374277,1359306,2787.6057,0,0,6.631946666666666,51.377605499999994
20250920-131757.pb,1758374277,1359830,2788.3901,0,0,6.631952166666667,51.377599333333336
20250920-131757.pb,1758374277,1361837,2791.4373,0,0,6.631971833333334,51.377574833333334
20250920-131757.pb,1758374277,1362321,2793.8027,0,0,6.631987166666666,51.377555833333325
20250920-131757.pb,1758374277,1364321,2797.6506,0,0,6.632012333333334,51.377525
20250920-131757.pb,1758374277,1365311,2799.9006,0,0,6.632027666666666,51.37750716666666
20250920-131757.pb,1758374277,1367317,2804.0586,0,0,6.632056333333333,51.37747433333334
20250920-131757.pb,1758374277,1367851,2805.1538,0,0,6.632063833333333,51.377465666666666
20250920-131757.pb,1758374277,1369851,2809.7964,0,0,6.632095333333332,51.37742883333333
20250920-131757.pb,1758374277,1370311,2810.8428,0,0,6.632102333333334,51.3774205
20250920-131757.pb,1758374277,1372321,2814.57,0,0,6.632127333333333,51.37739083333333
20250920-131757.pb,1758374277,1373321,2816.2156,0,0,6.632138666666666,51.377377833333334
20250920-131757.pb,1758374277,1375327,2819.4722,0,0,6.632162666666666,51.37735266666667
20250920-131757.pb,1758374277,1376882,2821.754,0,0,6.632179833333334,51.37733516666667
20250920-131757.pb,1758374277,1378886,2825.5667,0,0,6.632215333333333,51.377309
20250920-131757.pb,1758374277,1379830,2827.0127,0,0,6.632228333333334,51.377298833333334
20250920-131757.pb,1758374277,1381837,2829.8164,0,0,6.6322581666666665,51.377281833333335
20250920-131757.pb,1758374277,1382861,2832.701,0,0,6.632290499999999,51.37726550000001
20250920-131757.pb,1758374277,1384866,2836.1113,0,0,6.632330666666666,51.37724783333333
20250920-131757.pb,1758374277,1385862,2838.217,0,0,6.632357,51.37723833333333
20250920-131757.pb,1758374277,1387866,2841.4685,0,0,6.632397833333332,51.37722399999999
20250920-131757.pb,1758374277,1388850,2843.3364,0,0,6.6324225,51.37721716666667
20250920-131757.pb,1758374277,1390850,2846.648,0,0,6.632466166666667,51.37720516666666
20250920-131757.pb,1758374277,1392340,2848.4414,0,0,6.632488833333333,51.377197333333335
20250920-131757.pb,1758374277,1394346,2850.4414,0,0,6.632516,51.377191333333336
20250920-131757.pb,1758374277,1396349,2852.4346,0,0,6.632544166666666,51.377187500000005
20250920-131757.pb,1758374277,1397852,2853.8398,0,0,6.632564333333333,51.377185666666676
20250920-131757.pb,1758374277,1399856,2855.4248,0,0,6.632587166666667,51.377185499999996
20250920-131757.pb,1758374277,1401856,2856.7551,0,0,6.6326063333333325,51.37718533333334
20250920-131757.pb,1758374277,1403856,2858.0742,0,0,6.632625333333334,51.37718633333334
20250920-131757.pb,1758374277,1404310,2858.8528,0,0,6.632636499999999,51.377187500000005
20250920-131757.pb,1758374277,1406318,2860.498,0,0,6.6326581666666655,51.377193500000004
20250920-131757.pb,1758374277,1408318,2862.0278,0,0,6.6326775,51.37720016666667
20250920-131757.pb,1758374277,1410319,2863.5037,0,0,6.632696333333333,51.37720633333333
20250920-131757.pb,1758374277,1410842,2863.8784,0,0,6.632701166666667,51.37720783333332
20250920-131757.pb,1758374277,1412848,2865.0024,0,0,6.632715666666667,51.37721233333333
20250920-131757.pb,1758374277,1414848,2866.6736,0,0,6.632738000000001,51.37721799999999
20250920-131757.pb,1758374277,1416849,2868.8003,0,0,6.632765833333334,51.377226
20250920-131757.pb,1758374277,1417302,2869.1748,0,0,6.632770666666666,51.3772275
20250920-131757.pb,1758374277,1419303,2870.504,0,0,6.632787666666667,51.377233
20250920-131757.pb,1758374277,1421309,2871.404,0,0,6.632799500000001,51.377236333333336
20250920-131757.pb,1758374277,1423309,2872.4382,0,0,6.632813333333333,51.377239833333334
20250920-131757.pb,1758374277,1425309,2873.5972,0,0,6.632829,51.3772435
20250920-131757.pb,1758374277,1425863,2874.2195,0,0,6.632837499999999,51.377245333333335
20250920-131757.pb,1758374277,1427863,2875.3982,0,0,6.632853333333332,51.37724916666666
20250920-131757.pb,1758374277,1429863,2876.556,0,0,6.6328681666666665,51.37725399999999
20250920-131757.pb,1758374277,1431864,2877.9614,0,0,6.632886999999999,51.37725866666666
20250920-131757.pb,1758374277,1433867,2879.307,0,0,6.632905333333333,51.37726266666667
20250920-131757.pb,1758374277,1435873,2880.5852,0,0,6.632922500000001,51.37726683333334
20250920-131757.pb,1758374277,1437874,2881.712,0,0,6.632937833333333,51.37727016666666
20250920-131757.pb,1758374277,1439874,2882.711,0,0,6.6329515,51.377272999999995
20250920-131757.pb,1758374277,1441883,2883.5232,0,0,6.632961999999999,51.37727633333334
20250920-131757.pb,1758374277,1442877,2884.3074,0,0,6.6329726666666655,51.377278666666676
20250920-131757.pb,1758374277,1444884,2885.3518,0,0,6.632986833333333,51.377281833333335
20250920-131757.pb,1758374277,1446884,2886.3572,0,0,6.633000500000001,51.377284833333334
20250920-131757.pb,1758374277,1448884,2887.4207,0,0,6.633014666666666,51.3772885
20250920-131757.pb,1758374277,1450893,2888.2559,0,0,6.6330255000000005,51.377291833333324
20250920-131757.pb,1758374277,1452893,2888.936,0,0,6.633034666666667,51.377294
20250920-131757.pb,1758374277,1454893,2889.302,0,0,6.633039166666666,51.37729583333333
20250920-131757.pb,1758374277,1455307,2889.3982,0,0,6.633040333333334,51.377296333333334
20250920-131757.pb,1758374277,1457313,2889.455,0,0,6.6330405,51.37729583333333
20250920-131757.pb,1758374277,1459313,2889.5293,0,0,6.633041333333334,51.37729533333333
20250920-131757.pb,1758374277,1461313,2889.5835,0,0,6.6330415,51.37729483333332
20250920-131757.pb,1758374277,1463314,2889.67,0,0,6.6330415,51.377294
20250920-131757.pb,1758374277,1465314,2889.7476,0,0,6.633041833333334,51.377293333333334
20250920-131757.pb,1758374277,1467314,2889.8076,0,0,6.633042166666667,51.37729283333333
20250920-131757.pb,1758374277,1469327,2889.8806,0,0,6.633039999999999,51.377292000000004
20250920-131757.pb,1758374277,1471333,2890.3193,0,0,6.633032833333334,51.3772895
20250920-131757.pb,1758374277,1473333,2890.8894,0,0,6.633025166666666,51.37728683333333
20250920-131757.pb,1758374277,1475334,2891.458,0,0,6.633017499999999,51.377284499999995
20250920-131757.pb,1758374277,1477344,2892.0962,0,0,6.633009166666667,51.377281833333335
20250920-131757.pb,1758374277,1479344,2892.8086,0,0,6.633000166666666,51.377278666666676
20250920-131757.pb,1758374277,1481353,2893.5503,0,0,6.632990333333334,51.377275833333336
20250920-131757.pb,1758374277,1483354,2894.315,0,0,6.632980666666667,51.3772725
20250920-131757.pb,1758374277,1483877,2894.4814,0,0,6.6329785,51.37727183333333
20250920-131757.pb,1758374277,1485884,2895.505,0,0,6.632964,51.37727016666666
20250920-131757.pb,1758374277,1487893,2896.525,0,0,6.6329493333333325,51.37726933333333
20250920-131757.pb,1758374277,1489893,2897.4417,0,0,6.632936333333333,51.37726783333333
20250920-131757.pb,1758374277,1491893,2898.1704,0,0,6.632925999999999,51.37726666666667
20250920-131757.pb,1758374277,1493894,2898.7705,0,0,6.6329175000000005,51.377265666666666
20250920-131757.pb,1758374277,1495894,2899.2368,0,0,6.632911,51.3772645
20250920-131757.pb,1758374277,1497307,2899.4922,0,0,6.632907500000001,51.37726366666667
20250920-131757.pb,1758374277,1499313,2899.7522,0,0,6.632904,51.37726283333333
20250920-131757.pb,1758374277,1501313,2899.9978,0,0,6.632900833333334,51.37726183333333
20250920-131757.pb,1758374277,1503317,2900.1628,0,0,6.632898833333333,51.377261
20250920-131757.pb,1758374277,1505323,2900.0667,0,0,6.632899333333334,51.3772645
20250920-131757.pb,1758374277,1507323,2900.3352,0,0,6.632902833333333,51.37727066666666
20250920-131757.pb,1758374277,1509323,2900.813,0,0,6.632905833333332,51.377275499999996
20250920-131757.pb,1758374277,1511323,2900.9485,0,0,6.632902166666666,51.37727633333334
20250920-131757.pb,1758374277,1513323,2901.111,0,0,6.632897000000001,51.37727666666667
20250920-131757.pb,1758374277,1515323,2901.3203,0,0,6.6328881666666675,51.37727483333333
20250920-131757.pb,1758374277,1517323,2901.7793,0,0,6.632878,51.377272833333336
20250920-131757.pb,1758374277,1519323,2902.4688,0,0,6.632865833333334,51.377269999999996
20250920-131757.pb,1758374277,1521323,2903.4263,0,0,6.632851,51.3772665
20250920-131757.pb,1758374277,1523323,2904.4712,0,0,6.632835833333333,51.37726166666666
20250920-131757.pb,1758374277,1523857,2904.7944,0,0,6.632831333333333,51.37725999999999
20250920-131757.pb,1758374277,1525863,2906.1697,0,0,6.632814999999999,51.377253
20250920-131757.pb,1758374277,1527863,2907.5374,0,0,6.632800166666668,51.37724483333333
20250920-131757.pb,1758374277,1529864,2909.083,0,0,6.632783833333334,51.37723533333333
20250920-131757.pb,1758374277,1530848,2909.7961,0,0,6.632777166666667,51.37723033333334
20250920-131757.pb,1758374277,1532854,2911.145,0,0,6.632766166666666,51.37722033333333
20250920-131757.pb,1758374277,1534854,2911.76,0,0,6.632762666666667,51.37721516666667
20250920-131757.pb,1758374277,1536855,2911.328,0,0,6.632767333333334,51.37721799999999
20250920-131757.pb,1758374277,1538864,2911.33,0,0,6.6327715,51.377217
20250920-131757.pb,1758374277,1540865,2910.6309,0,0,6.6327766666666665,51.37722283333333
20250920-131757.pb,1758374277,1542878,2910.0762,0,0,6.6327766666666665,51.377227833333336
20250920-131757.pb,1758374277,1544884,2910.4214,0,0,6.632770833333332,51.37723433333334
20250920-131757.pb,1758374277,1546888,2911.221,0,0,6.632764333333334,51.37724033333334
20250920-131757.pb,1758374277,1548894,2911.944,0,0,6.632757999999999,51.377245499999994
20250920-131757.pb,1758374277,1550894,2912.6387,0,0,6.632751999999999,51.37725050000001
20250920-131757.pb,1758374277,1552894,2913.8896,0,0,6.6327405,51.37725916666667
20250920-131757.pb,1758374277,1554838,2915.2212,0,0,6.632729499999999,51.37726899999999
20250920-131757.pb,1758374277,1556845,2916.846,0,0,6.6327134999999995,51.37727966666667
20250920-131757.pb,1758374277,1558852,2919.2673,0,0,6.632689833333334,51.37729566666667
20250920-131757.pb,1758374277,1559852,2920.6304,0,0,6.6326765000000005,51.37730466666667
20250920-131757.pb,1758374277,1561855,2924.076,0,0,6.6326471666666675,51.377329666666675
20250920-131757.pb,1758374277,1563319,2926.337,0,0,6.6326285,51.37734633333333
20250920-131757.pb,1758374277,1565319,2929.9824,0,0,6.632604,51.37737533333334
20250920-131757.pb,1758374277,1566319,2931.5537,0,0,6.632596666666666,51.377388833333335
20250920-131757.pb,1758374277,1568319,2933.8413,0,0,6.632586166666666,51.37740833333334
20250920-131757.pb,1758374277,1569873,2937.012,0,0,6.632576833333333,51.37743633333333
20250920-131757.pb,1758374277,1571880,2940.0715,0,0,6.632569833333334,51.377463500000005
20250920-131757.pb,1758374277,1573310,2942.0388,0,0,6.632565666666666,51.377481
20250920-131757.pb,1758374277,1575316,2945.4683,0,0,6.632558333333333,51.377511500000004
20250920-131757.pb,1758374277,1576840,2947.6938,0,0,6.632554000000001,51.37753133333334
20250920-131757.pb,1758374277,1578850,2950.2932,0,0,6.632549,51.377554499999995
20250920-131757.pb,1758374277,1580856,2952.0093,0,0,6.632546166666667,51.37756983333334
20250920-131757.pb,1758374277,1581310,2953.0732,0,0,6.632544333333334,51.37757933333334
20250920-131757.pb,1758374277,1583310,2954.9382,0,0,6.632541333333334,51.377596
20250920-131757.pb,1758374277,1585310,2956.796,0,0,6.632539333333334,51.377612666666664
20250920-131757.pb,1758374277,1586850,2958.5999,0,0,6.632537166666666,51.37762883333333
20250920-131757.pb,1758374277,1588857,2960.826,0,0,6.632531166666666,51.3776485
20250920-131757.pb,1758374277,1590861,2963.9888,0,0,6.6325205,51.37767616666667
20250920-131757.pb,1758374277,1592867,2966.9343,0,0,6.63251,51.37770183333334
20250920-131757.pb,1758374277,1594321,2969.4143,0,0,6.6324995,51.37772316666666
20250920-131757.pb,1758374277,1596327,2972.4573,0,0,6.632486666666667,51.377749333333334
20250920-131757.pb,1758374277,1597302,2974.5693,0,0,6.632478666666667,51.37776766666666
20250920-131757.pb,1758374277,1599311,2978.6328,0,0,6.632461833333334,51.37780266666667
20250920-131757.pb,1758374277,1600311,2980.1628,0,0,6.632456333333333,51.377816
20250920-131757.pb,1758374277,1600318,2980.1628,0,0,6.632456333333333,51.377816
20250920-131757.pb,1758374277,1602321,2984.9219,0,0,6.632436666666666,51.37785699999999
20250920-131757.pb,1758374277,1602861,2986.0022,0,0,6.632432333333332,51.37786633333334
20250920-131757.pb,1758374277,1604867,2989.0432,0,0,6.6324214999999995,51.377892833333334
20250920-131757.pb,1758374277,1605311,2991.517,0,0,6.632412333333334,51.37791433333334
20250920-131757.pb,1758374277,1607323,2995.858,0,0,6.632398,51.37795233333333
20250920-131757.pb,1758374277,1607893,2996.8518,0,0,6.6323945,51.377961000000006
20250920-131757.pb,1758374277,1609897,3000.3762,0,0,6.632381666666667,51.37799166666667
20250920-131757.pb,1758374277,1610881,3001.979,0,0,6.632376166666667,51.37800566666667
20250920-131757.pb,1758374277,1612887,3004.9426,0,0,6.632365666666668,51.3780315
20250920-131757.pb,1758374277,1614301,3007.467,0,0,6.632355666666666,51.37805333333334
20250920-131757.pb,1758374277,1616311,3010.8445,0,0,6.632338833333334,51.37808183333333
20250920-131757.pb,1758374277,1617893,3013.0308,0,0,6.632328166666667,51.378100333333336
20250920-131757.pb,1758374277,1619897,3015.737,0,0,6.632314666666668,51.37812316666667
20250920-131757.pb,1758374277,1621861,3018.4597,0,0,6.6323005,51.378146
20250920-131757.pb,1758374277,1623861,3021.5693,0,0,6.6322775,51.37817
20250920-131757.pb,1758374277,1625311,3024.3323,0,0,6.632251,51.378188833333326
20250920-131757.pb,1758374277,1627317,3027.6858,0,0,6.632217666666666,51.37821066666667
20250920-131757.pb,1758374277,1628855,3029.7737,0,0,6.632195666666666,51.3782235
20250920-131757.pb,1758374277,1630862,3033.424,0,0,6.632151166666667,51.378240999999996
20250920-131757.pb,1758374277,1631872,3034.8274,0,0,6.632133833333334,51.3782475
20250920-131757.pb,1758374277,1633879,3038.7754,0,0,6.632081333333334,51.37826116666667
20250920-131757.pb,1758374277,1634852,3040.324,0,0,6.6320605,51.37826616666666
20250920-131757.pb,1758374277,1636858,3044.003,0,0,6.632008999999999,51.378274
20250920-131757.pb,1758374277,1637846,3046.025,0,0,6.631980333333333,51.37827733333334
20250920-131757.pb,1758374277,1639848,3048.291,0,0,6.631948166666666,51.378280833333335
20250920-131757.pb,1758374277,1640882,3051.1455,0,0,6.631906833333333,51.37828133333334
20250920-131757.pb,1758374277,1642888,3054.5928,0,0,6.631857166666666,51.3782815
20250920-131757.pb,1758374277,1643852,3056.493,0,0,6.6318298333333345,51.37827966666667
20250920-131757.pb,1758374277,1645852,3060.4216,0,0,6.631775166666667,51.37827049999999
20250920-131757.pb,1758374277,1646862,3062.133,0,0,6.6317515,51.37826616666666
20250920-131757.pb,1758374277,1648872,3066.037,0,0,6.631698833333333,51.37825383333334
20250920-131757.pb,1758374277,1649862,3067.879,0,0,6.631674833333333,51.37824666666667
20250920-131757.pb,1758374277,1650283,3067.879,0,0,6.631674833333333,51.37824666666667
20250920-131757.pb,1758374277,1652288,3072.7512,0,0,6.631611833333333,51.37822733333334
20250920-131757.pb,1758374277,1652312,3074.014,0,0,6.6315954999999995,51.37822233333333
20250920-131757.pb,1758374277,1654313,3078.8064,0,0,6.631534333333334,51.378202333333334
20250920-131757.pb,1758374277,1654857,3080.2124,0,0,6.6315165,51.378196333333335
20250920-131757.pb,1758374277,1656857,3085.595,0,0,6.631449,51.3781725
20250920-131757.pb,1758374277,1658036,3087.6475,0,0,6.631423333333333,51.37816333333333
20250920-131757.pb,1758374277,1659329,3091.7622,8,0,6.631371833333333,51.378144999999996
20250920-131757.pb,1758374277,1661329,3096.7197,0,0,6.631310166666666,51.3781225
20250920-131757.pb,1758374277,1661895,3097.8687,0,0,6.631295833333333,51.37811733333333
20250920-131757.pb,1758374277,1663785,3101.0898,0,0,6.631255499999999,51.378102999999996
20250920-131757.pb,1758374277,1664308,3103.3853,10,0,6.631227333333333,51.37809216666666
20250920-131757.pb,1758374277,1666319,3108.5676,10,0,6.631164833333334,51.37806666666667
20250920-131757.pb,1758374277,1666575,3108.5676,10,0,6.631164833333334,51.37806666666667
20250920-131757.pb,1758374277,1668320,3114.2703,14,0,6.631097999999999,51.37803683333333
20250920-131757.pb,1758374277,1670329,3119.2253,0,0,6.631041000000001,51.378009999999996
20250920-131757.pb,1758374277,1670889,3120.5437,0,0,6.631025666666666,51.37800300000001
20250920-131757.pb,1758374277,1672895,3124.6338,0,0,6.6309803333333335,51.37797950000001
20250920-131757.pb,1758374277,1673319,3125.7405,0,0,6.630969166666667,51.37797233333334
20250920-131757.pb,1758374277,1675325,3129.3801,0,0,6.630931333333333,51.37794966666667
20250920-131757.pb,1758374277,1676309,3130.8315,0,0,6.6309175,51.37793983333333
20250920-131757.pb,1758374277,1678310,3133.7764,0,0,6.630892,51.377918666666666
20250920-131757.pb,1758374277,1679850,3135.9258,0,0,6.630876499999999,51.37790183333333
20250920-131757.pb,1758374277,1681857,3137.8445,0,0,6.6308628333333335,51.377886833333335
20250920-131757.pb,1758374277,1683857,3140.1287,0,0,6.6308465,51.377869
20250920-131757.pb,1758374277,1684321,3141.1526,0,0,6.630839666666667,51.37786083333334
20250920-131757.pb,1758374277,1686331,3142.9673,0,0,6.630827166666667,51.377846500000004
20250920-131757.pb,1758374277,1688338,3144.5803,0,0,6.630816833333334,51.377833499999994
20250920-131757.pb,1758374277,1690339,3146.1355,0,0,6.630807833333334,51.37782066666667
20250920-131757.pb,1758374277,1690872,3146.5818,0,0,6.630804666666667,51.37781716666667
20250920-131757.pb,1758374277,1692881,3148.9954,0,0,6.630792499999999,51.377796833333335
20250920-131757.pb,1758374277,1694861,3151.9607,0,0,6.630786333333333,51.37777016666667
20250920-131757.pb,1758374277,1696867,3155.4656,0,0,6.630788166666667,51.377738666666666
20250920-131757.pb,1758374277,1697833,3157.3882,0,0,6.630792333333333,51.37772150000001
20250920-131757.pb,1758374277,1699841,3160.6948,0,0,6.630800166666667,51.37769216666667
20250920-131757.pb,1758374277,1700861,3162.8726,0,0,6.630805166666666,51.37767283333333
20250920-131757.pb,1758374277,1702871,3166.8257,0,0,6.630815166666667,51.37763783333333
20250920-131757.pb,1758374277,1703331,3167.9023,0,0,6.630818166666668,51.37762833333333
20250920-131757.pb,1758374277,1705337,3171.9934,0,0,6.630830333333334,51.37759233333333
20250920-131757.pb,1758374277,1706311,3173.7698,0,0,6.630835333333333,51.37757666666666
20250920-131757.pb,1758374277,1708313,3177.1797,0,0,6.630844166666666,51.3775465
20250920-131757.pb,1758374277,1709313,3178.7974,0,0,6.630848166666667,51.37753216666667
20250920-131757.pb,1758374277,1711313,3181.8457,0,0,6.630857166666668,51.37750533333333
20250920-131757.pb,1758374277,1712327,3184.532,0,0,6.630866166666667,51.377481833333334
20250920-131757.pb,1758374277,1714333,3187.7532,0,0,6.630875833333333,51.3774535
20250920-131757.pb,1758374277,1715837,3189.945,0,0,6.630882000000001,51.377434166666674
20250920-131757.pb,1758374277,1717849,3192.6914,0,0,6.630890166666667,51.37740999999999
20250920-131757.pb,1758374277,1719839,3195.3083,0,0,6.630898166666666,51.377387
20250920-131757.pb,1758374277,1721845,3197.3467,0,0,6.630906,51.37736933333334
20250920-131757.pb,1758374277,1723850,3200.2056,0,0,6.630916666666667,51.3773445
20250920-131757.pb,1758374277,1724310,3200.7039,0,0,6.6309185,51.37734016666666
20250920-131757.pb,1758374277,1726316,3202.4646,0,0,6.630924833333334,51.377324833333326
20250920-131757.pb,1758374277,1728318,3203.8552,0,0,6.6309305,51.37731283333333
20250920-131757.pb,1758374277,1730318,3205.1057,0,0,6.630935333333333,51.37730199999999
20250920-131757.pb,1758374277,1731872,3205.9175,0,0,6.630938666666666,51.377295000000004
20250920-131757.pb,1758374277,1733872,3206.9382,0,0,6.630942666666666,51.377286166666664
20250920-131757.pb,1758374277,1735878,3207.8667,0,0,6.6309465,51.37727816666667
20250920-131757.pb,1758374277,1737880,3208.7917,0,0,6.630950166666666,51.37727016666666
20250920-131757.pb,1758374277,1739880,3209.5828,0,0,6.630953333333334,51.37726333333333
20250920-131757.pb,1758374277,1741880,3210.144,0,0,6.630955666666667,51.3772585
20250920-131757.pb,1758374277,1743884,3211.0427,0,0,6.630960666666666,51.377250999999994
20250920-131757.pb,1758374277,1745893,3211.773,0,0,6.6309655,51.37724516666667
20250920-131757.pb,1758374277,1747893,3212.4368,0,0,6.630968666666666,51.377239499999995
20250920-131757.pb,1758374277,1749893,3212.884,0,0,6.6309700000000005,51.377235500000005
20250920-131757.pb,1758374277,1751893,3213.189,0,0,6.630971833333333,51.377233
20250920-131757.pb,1758374277,1753893,3213.4858,0,0,6.630973999999999,51.37723066666668
20250920-131757.pb,1758374277,1755893,3213.791,0,0,6.630975166666667,51.377227999999995
20250920-131757.pb,1758374277,1757893,3213.994,0,0,6.630975666666666,51.37722616666667
20250920-131757.pb,1758374277,1759893,3214.0205,0,0,6.630975333333334,51.37722583333333
20250920-131757.pb,1758374277,1761893,3214.0903,0,0,6.630975333333334,51.37722516666666
20250920-131757.pb,1758374277,1763893,3214.114,0,0,6.630974833333333,51.37722483333334
20250920-131757.pb,1758374277,1765893,3214.163,0,0,6.630974666666667,51.37722433333333
20250920-131757.pb,1758374277,1767893,3214.121,0,0,6.6309735000000005,51.3772245
20250920-131757.pb,1758374277,1769893,3213.818,0,0,6.630970666666667,51.37722683333333
20250920-131757.pb,1758374277,1771893,3213.278,0,0,6.6309673333333325,51.37723133333334
20250920-131757.pb,1758374277,1773893,3212.7185,0,0,6.630963000000001,51.377235999999996
20250920-131757.pb,1758374277,1775893,3212.5415,0,0,6.630963833333334,51.377237666666666
20250920-131757.pb,1758374277,1777893,3212.472,0,0,6.630964166666667,51.37723833333333
20250920-131757.pb,1758374277,1779893,3212.3079,0,0,6.630957166666667,51.377239833333334
20250920-131757.pb,1758374277,1781893,3212.3083,0,0,6.6309491666666664,51.37724216666667
20250920-131757.pb,1758374277,1783893,3212.329,0,0,6.630945333333333,51.3772445
20250920-131757.pb,1758374277,1785893,3212.4692,0,0,6.6309425,51.377244999999995
20250920-131757.pb,1758374277,1787893,3212.7349,0,0,6.630937833333333,51.377245666666674
20250920-131757.pb,1758374277,1789893,3212.7483,0,0,6.630937833333333,51.377245333333335
20250920-131757.pb,1758374277,1791893,3212.761,0,0,6.630937333333333,51.37724583333333
20250920-131757.pb,1758374277,1793893,3212.7285,0,0,6.630937833333333,51.37724583333333
20250920-131757.pb,1758374277,1795893,3212.1357,0,0,6.630946166666666,51.37724716666666
20250920-131757.pb,1758374277,1797893,3211.5115,0,0,6.630957333333333,51.37724733333333
20250920-131757.pb,1758374277,1799893,3212.0278,0,0,6.630972000000001,51.377245666666674
20250920-131757.pb,1758374277,1801893,3212.8682,0,0,6.630982833333333,51.37724216666667
20250920-131757.pb,1758374277,1803894,3214.3127,0,0,6.630996166666667,51.37723166666667
20250920-131757.pb,1758374277,1805868,3216.5908,0,0,6.631018666666667,51.37721666666666
20250920-131757.pb,1758374277,1807871,3219.217,0,0,6.631049333333334,51.37720283333333
20250920-131757.pb,1758374277,1809872,3222.0376,0,0,6.631084666666667,51.377190166666665
20250920-131757.pb,1758374277,1811879,3225.9136,0,0,6.631133999999999,51.37717383333334
20250920-131757.pb,1758374277,1812312,3227.0457,0,0,6.6311485,51.37716916666667
20250920-131757.pb,1758374277,1814053,3230.1526,0,0,6.631188666666667,51.37715683333332
20250920-131757.pb,1758374277,1814867,3232.6191,0,0,6.631221166666667,51.377147833333325
20250920-131757.pb,1758374277,1816868,3237.807,0,0,6.631290666666667,51.377130666666666
20250920-131757.pb,1758374277,1817986,3239.8115,0,0,6.6313175,51.377124
20250920-131757.pb,1758374277,1819318,3244.0122,15,0,6.6313735000000005,51.37710966666667
20250920-131757.pb,1758374277,1820954,3247.8367,15,0,6.631424833333334,51.377097166666665
20250920-131757.pb,1758374277,1821306,3249.2903,18,0,6.6314445,51.37709266666668
20250920-131757.pb,1758374277,1823297,3255.1377,18,0,6.6315246666666665,51.37707650000001
20250920-131757.pb,1758374277,1825297,3260.0242,0,0,6.631591666666666,51.377063
20250920-131757.pb,1758374277,1825847,3261.1174,0,0,6.631606666666666,51.37706
